timestamp,rtu_id,bus_number,voltage_magnitude,voltage_angle,frequency,active_power,reactive_power,status,voltage_deviation,frequency_deviation,voltage_in_normal_range,frequency_in_normal_range,attack,attack_type,attack_severity,voltage_offset,frequency_offset,datetime
1759804163.7925456,RTU4,8,1.204,-0.038,51.94,173.1,108.4,INVALID,0.204,1.9415,0,0,1,Combined Attack,low,0.204,1.94,2025-10-07 02:29:23.792545557
1759804163.776048,RTU3,4,1.005,-0.016,50.03,363.3,193.8,GOOD,0.0049,0.0324,1,1,0,None,none,,,2025-10-07 02:29:23.776047945
1759804163.7811267,RTU1,5,1.153,0.049,50.11,444.0,105.4,GOOD,0.1532,0.1135,0,1,1,Voltage Attack,low,0.153,0.0,2025-10-07 02:29:23.781126738
1759804163.776212,RTU4,10,0.994,-0.025,49.88,321.9,70.5,GOOD,0.0061,0.123,1,1,0,None,none,,,2025-10-07 02:29:23.776211977
1759804163.7811015,RTU3,8,0.849,-0.076,50.0,416.1,50.2,GOOD,0.1507,0.0028,0,1,1,Voltage Attack,medium,-0.151,0.0,2025-10-07 02:29:23.781101465
1759804163.8026636,RTU4,8,0.933,-0.044,49.75,304.6,240.5,GOOD,0.0674,0.2508,0,1,1,Measurement Noise,medium,-0.067,-0.25,2025-10-07 02:29:23.802663565
1759804163.7818754,RTU4,10,1.146,-0.049,49.89,300.0,33.8,SUSPECT,0.1458,0.1055,0,1,1,Voltage Attack,medium,0.146,0.0,2025-10-07 02:29:23.781875372
1759804163.7810042,RTU4,5,0.794,0.058,49.82,122.4,71.6,SUSPECT,0.2061,0.1765,0,1,1,Voltage Attack,high,-0.206,0.0,2025-10-07 02:29:23.781004190
1759804163.7923996,RTU3,2,1.245,0.033,47.92,63.2,41.8,INVALID,0.2449,2.0761,0,0,1,Combined Attack,high,0.245,-2.08,2025-10-07 02:29:23.792399645
1759804163.7890153,RTU1,1,1.012,0.092,47.27,310.9,101.1,GOOD,0.0122,2.7272,1,0,1,Frequency Attack,medium,0.0,-2.73,2025-10-07 02:29:23.789015293
1759804163.785232,RTU1,8,1.014,-0.058,48.18,481.6,64.4,GOOD,0.0139,1.822,1,0,1,Frequency Attack,medium,0.0,-1.82,2025-10-07 02:29:23.785232067
1759804163.8050303,RTU3,6,1.017,-0.107,49.87,516.0,77.9,GOOD,0.0167,0.1254,1,1,1,Measurement Noise,low,0.017,-0.13,2025-10-07 02:29:23.805030346
1759804163.8064344,RTU4,9,1.0,0.078,50.34,-120.0,43.6,INVALID,0.0,0.3362,1,1,1,Measurement Noise,low,0.0,0.34,2025-10-07 02:29:23.806434393
1759804163.7825332,RTU2,3,0.902,0.06,49.96,289.6,106.2,GOOD,0.0982,0.0427,0,1,1,Voltage Attack,high,-0.098,0.0,2025-10-07 02:29:23.782533169
1759804163.8001015,RTU2,9,0.885,0.095,49.04,98.6,60.8,GOOD,0.1149,0.961,0,0,1,Status Spoofing,high,-0.115,-0.96,2025-10-07 02:29:23.800101519
1759804163.7951298,RTU4,8,1.091,-0.078,50.83,-309.0,-92.7,GOOD,0.0914,0.8269,0,0,1,Combined Attack,low,0.091,0.83,2025-10-07 02:29:23.795129776
1759804163.7760694,RTU3,10,1.002,0.078,49.92,-303.2,-77.0,GOOD,0.0023,0.0823,1,1,0,None,none,,,2025-10-07 02:29:23.776069403
1759804163.7745497,RTU1,10,0.995,-0.092,50.17,-62.0,-193.7,GOOD,0.0051,0.1744,1,1,0,None,none,,,2025-10-07 02:29:23.774549723
1759804163.7857554,RTU2,1,1.007,-0.015,50.71,245.7,3.3,GOOD,0.007,0.7139,1,0,1,Frequency Attack,high,0.0,0.71,2025-10-07 02:29:23.785755396
1759804163.8038144,RTU2,10,0.96,0.06,50.18,-98.6,-228.7,GOOD,0.04,0.1792,1,1,1,Measurement Noise,high,-0.04,0.18,2025-10-07 02:29:23.803814411
1759804163.7905855,RTU2,2,0.917,0.098,51.82,397.0,31.3,GOOD,0.083,1.8201,0,0,1,Combined Attack,low,-0.083,1.82,2025-10-07 02:29:23.790585518
1759804163.7772722,RTU3,9,1.002,0.044,50.07,217.7,27.0,GOOD,0.0016,0.0699,1,1,0,None,none,,,2025-10-07 02:29:23.777272224
1759804163.7931094,RTU1,2,1.068,0.027,52.17,-346.6,-83.1,INVALID,0.0681,2.1734,0,0,1,Combined Attack,high,0.068,2.17,2025-10-07 02:29:23.793109417
1759804163.7869968,RTU2,8,0.985,0.094,48.65,123.5,103.9,GOOD,0.0151,1.3494,1,0,1,Frequency Attack,high,0.0,-1.35,2025-10-07 02:29:23.786996841
1759804163.7944498,RTU4,1,1.352,0.035,47.38,-389.3,-114.2,GOOD,0.3518,2.6194,0,0,1,Combined Attack,high,0.352,-2.62,2025-10-07 02:29:23.794449806
1759804163.782308,RTU4,4,1.167,0.04,49.98,228.6,109.9,GOOD,0.1666,0.0177,0,1,1,Voltage Attack,high,0.167,0.0,2025-10-07 02:29:23.782308102
1759804163.7885091,RTU4,4,1.0,0.058,51.53,-78.2,-7.8,GOOD,0.0005,1.5287,1,0,1,Frequency Attack,low,0.0,1.53,2025-10-07 02:29:23.788509130
1759804163.792995,RTU1,3,1.238,0.036,51.5,-54.1,-55.4,GOOD,0.238,1.4952,0,0,1,Combined Attack,medium,0.238,1.5,2025-10-07 02:29:23.792994976
1759804163.793244,RTU1,10,1.066,-0.019,49.19,-326.0,-188.4,GOOD,0.0664,0.8074,0,0,1,Combined Attack,low,0.066,-0.81,2025-10-07 02:29:23.793243885
1759804163.7821982,RTU2,9,1.094,0.003,50.1,158.7,84.2,GOOD,0.0937,0.1044,0,1,1,Voltage Attack,high,0.094,0.0,2025-10-07 02:29:23.782198191
1759804163.8007782,RTU2,3,1.088,-0.021,49.01,389.4,182.6,GOOD,0.0877,0.9858,0,0,1,Status Spoofing,medium,0.088,-0.99,2025-10-07 02:29:23.800778151
1759804163.798019,RTU1,1,1.1,-0.076,50.94,-220.2,-86.8,GOOD,0.1004,0.9427,0,0,1,Status Spoofing,high,0.1,0.94,2025-10-07 02:29:23.798018932
1759804163.786642,RTU2,2,1.022,-0.001,53.24,-62.1,-184.4,GOOD,0.0216,3.2357,1,0,1,Frequency Attack,high,0.0,3.24,2025-10-07 02:29:23.786642075
1759804163.7840896,RTU2,7,1.133,0.067,50.01,-252.9,-85.8,SUSPECT,0.1328,0.0114,0,1,1,Voltage Attack,low,0.133,0.0,2025-10-07 02:29:23.784089565
1759804163.8065495,RTU2,1,1.008,-0.084,49.95,-343.6,18.5,SUSPECT,0.0075,0.0524,1,1,1,Measurement Noise,high,0.008,-0.05,2025-10-07 02:29:23.806549549
1759804163.775853,RTU4,3,1.002,-0.065,50.05,54.9,48.3,GOOD,0.0024,0.0517,1,1,0,None,none,,,2025-10-07 02:29:23.775852919
1759804163.7890646,RTU4,5,0.992,0.043,48.33,171.7,182.7,SUSPECT,0.0085,1.6695,1,0,1,Frequency Attack,medium,0.0,-1.67,2025-10-07 02:29:23.789064646
1759804163.7914338,RTU4,5,1.106,-0.071,47.47,267.5,123.3,GOOD,0.1055,2.5264,0,0,1,Combined Attack,medium,0.106,-2.53,2025-10-07 02:29:23.791433811
1759804163.7969077,RTU3,1,1.083,0.009,51.15,-322.6,-183.1,GOOD,0.0834,1.1504,0,0,1,Status Spoofing,high,0.083,1.15,2025-10-07 02:29:23.796907663
1759804163.7820017,RTU3,7,0.825,-0.076,50.05,-150.3,-166.1,GOOD,0.1755,0.0484,0,1,1,Voltage Attack,high,-0.175,0.0,2025-10-07 02:29:23.782001734
1759804163.7841263,RTU4,7,1.107,-0.097,49.96,89.0,128.5,SUSPECT,0.1066,0.0394,0,1,1,Voltage Attack,medium,0.107,0.0,2025-10-07 02:29:23.784126282
1759804163.8016076,RTU4,7,1.019,0.137,49.2,-402.4,-119.0,INVALID,0.0188,0.8021,1,0,1,Measurement Noise,medium,0.019,-0.8,2025-10-07 02:29:23.801607609
1759804163.7835386,RTU2,1,1.074,-0.059,49.9,-199.6,-73.1,SUSPECT,0.0742,0.1,0,1,1,Voltage Attack,low,0.074,0.0,2025-10-07 02:29:23.783538580
1759804163.8033204,RTU2,1,0.884,0.039,49.45,548.5,-43.7,GOOD,0.1157,0.5492,0,0,1,Measurement Noise,high,-0.116,-0.55,2025-10-07 02:29:23.803320408
1759804163.804091,RTU4,4,0.962,-0.037,49.88,-433.0,-9.1,GOOD,0.0376,0.1209,1,1,1,Measurement Noise,medium,-0.038,-0.12,2025-10-07 02:29:23.804090977
1759804163.7747982,RTU2,8,0.995,-0.016,50.02,463.9,101.0,GOOD,0.0055,0.0202,1,1,0,None,none,,,2025-10-07 02:29:23.774798155
1759804163.7871454,RTU4,6,1.005,0.001,51.31,364.5,109.8,GOOD,0.0052,1.3108,1,0,1,Frequency Attack,low,0.0,1.31,2025-10-07 02:29:23.787145376
1759804163.7823834,RTU1,7,1.137,0.036,50.05,367.7,123.2,GOOD,0.1374,0.0485,0,1,1,Voltage Attack,high,0.137,0.0,2025-10-07 02:29:23.782383442
1759804163.7874036,RTU4,8,1.0,-0.08,50.74,-353.7,-65.1,GOOD,0.0004,0.7438,1,0,1,Frequency Attack,low,0.0,0.74,2025-10-07 02:29:23.787403584
1759804163.7859797,RTU1,9,0.988,0.094,52.69,341.5,179.9,SUSPECT,0.012,2.6925,1,0,1,Frequency Attack,medium,0.0,2.69,2025-10-07 02:29:23.785979748
1759804163.796698,RTU1,10,0.856,0.084,47.54,-397.4,-180.2,GOOD,0.1443,2.4591,0,0,1,Combined Attack,medium,-0.144,-2.46,2025-10-07 02:29:23.796698093
1759804163.8034856,RTU2,5,1.021,0.144,49.44,-151.9,-61.0,GOOD,0.0214,0.5618,1,0,1,Measurement Noise,low,0.021,-0.56,2025-10-07 02:29:23.803485632
1759804163.8054917,RTU1,3,0.885,-0.05,50.54,509.2,182.8,GOOD,0.1153,0.545,0,0,1,Measurement Noise,high,-0.115,0.54,2025-10-07 02:29:23.805491686
1759804163.799011,RTU4,5,1.076,-0.024,49.48,-370.2,-16.9,GOOD,0.0758,0.5194,0,0,1,Status Spoofing,low,0.076,-0.52,2025-10-07 02:29:23.799010992
1759804163.804208,RTU1,2,1.019,-0.006,50.73,71.5,-21.9,SUSPECT,0.0186,0.7261,1,0,1,Measurement Noise,high,0.019,0.73,2025-10-07 02:29:23.804208040
1759804163.8001924,RTU1,5,1.082,-0.065,50.98,-207.7,-92.1,GOOD,0.0821,0.9802,0,0,1,Status Spoofing,medium,0.082,0.98,2025-10-07 02:29:23.800192356
1759804163.7840276,RTU1,6,0.813,-0.051,49.98,215.1,142.8,GOOD,0.1875,0.0205,0,1,1,Voltage Attack,high,-0.187,0.0,2025-10-07 02:29:23.784027576
1759804163.7763057,RTU3,10,0.995,-0.087,49.95,-278.0,-7.4,GOOD,0.0046,0.0524,1,1,0,None,none,,,2025-10-07 02:29:23.776305676
1759804163.7921004,RTU1,8,0.929,0.061,49.38,-179.3,-73.5,GOOD,0.0707,0.6216,0,0,1,Combined Attack,medium,-0.071,-0.62,2025-10-07 02:29:23.792100430
1759804163.785139,RTU3,9,0.991,-0.015,53.1,334.1,126.5,GOOD,0.0085,3.1026,1,0,1,Frequency Attack,high,0.0,3.1,2025-10-07 02:29:23.785139084
1759804163.806207,RTU2,4,0.957,0.058,49.35,-200.1,-100.4,GOOD,0.0429,0.6488,1,0,1,Measurement Noise,medium,-0.043,-0.65,2025-10-07 02:29:23.806206942
1759804163.7863564,RTU4,10,0.988,-0.079,47.31,125.6,82.5,SUSPECT,0.0118,2.6874,1,0,1,Frequency Attack,high,0.0,-2.69,2025-10-07 02:29:23.786356449
1759804163.7869716,RTU3,10,1.018,0.044,49.48,303.1,38.7,GOOD,0.0181,0.521,1,0,1,Frequency Attack,low,0.0,-0.52,2025-10-07 02:29:23.786971569
1759804163.7996187,RTU1,9,0.944,-0.023,49.35,427.8,38.2,GOOD,0.0564,0.6494,0,0,1,Status Spoofing,low,-0.056,-0.65,2025-10-07 02:29:23.799618721
1759804163.7875721,RTU1,4,0.986,-0.006,47.92,250.1,174.0,INVALID,0.0141,2.0827,1,0,1,Frequency Attack,medium,0.0,-2.08,2025-10-07 02:29:23.787572145
1759804163.793152,RTU2,2,0.932,-0.043,46.88,161.0,188.9,GOOD,0.0678,3.1245,0,0,1,Combined Attack,high,-0.068,-3.12,2025-10-07 02:29:23.793152094
1759804163.7913003,RTU4,6,1.266,0.023,48.4,-285.4,-11.4,SUSPECT,0.2659,1.6048,0,0,1,Combined Attack,medium,0.266,-1.6,2025-10-07 02:29:23.791300297
1759804163.7991507,RTU2,2,0.934,-0.024,49.29,-318.4,-56.0,GOOD,0.0662,0.7099,0,0,1,Status Spoofing,low,-0.066,-0.71,2025-10-07 02:29:23.799150705
1759804163.8022192,RTU2,3,0.976,-0.049,49.67,-259.7,-118.4,GOOD,0.0239,0.3261,1,1,1,Measurement Noise,low,-0.024,-0.33,2025-10-07 02:29:23.802219152
1759804163.7756457,RTU1,6,0.979,-0.052,49.93,395.1,149.7,GOOD,0.0215,0.0662,1,1,0,None,none,,,2025-10-07 02:29:23.775645733
1759804163.8003054,RTU3,9,1.103,-0.037,48.82,-256.7,-40.2,GOOD,0.1026,1.1761,0,0,1,Status Spoofing,high,0.103,-1.18,2025-10-07 02:29:23.800305367
1759804163.7875595,RTU4,6,0.995,-0.043,50.8,-300.6,-169.4,INVALID,0.0052,0.7997,1,0,1,Frequency Attack,low,0.0,0.8,2025-10-07 02:29:23.787559509
1759804163.8022034,RTU3,2,0.973,0.049,50.34,-152.0,-44.5,GOOD,0.0269,0.3429,1,1,1,Measurement Noise,low,-0.027,0.34,2025-10-07 02:29:23.802203417
1759804163.7915254,RTU3,8,0.865,-0.005,51.06,494.3,173.5,INVALID,0.1349,1.0588,0,0,1,Combined Attack,low,-0.135,1.06,2025-10-07 02:29:23.791525364
1759804163.784496,RTU3,4,1.208,0.041,49.98,-222.3,-157.3,GOOD,0.2075,0.0238,0,1,1,Voltage Attack,high,0.208,0.0,2025-10-07 02:29:23.784496069
1759804163.8023348,RTU2,9,0.984,-0.137,49.84,81.2,-10.9,GOOD,0.0164,0.158,1,1,1,Measurement Noise,medium,-0.016,-0.16,2025-10-07 02:29:23.802334785
1759804163.8046873,RTU1,10,0.97,-0.128,50.06,-329.3,-148.5,GOOD,0.0302,0.0609,1,1,1,Measurement Noise,medium,-0.03,0.06,2025-10-07 02:29:23.804687262
1759804163.7954726,RTU1,6,0.689,0.086,49.32,-217.5,-18.1,GOOD,0.311,0.6772,0,0,1,Combined Attack,high,-0.311,-0.68,2025-10-07 02:29:23.795472622
1759804163.789394,RTU4,6,1.001,-0.035,50.83,320.7,77.2,GOOD,0.0006,0.8341,1,0,1,Frequency Attack,low,0.0,0.83,2025-10-07 02:29:23.789393902
1759804163.8055768,RTU3,8,1.015,0.021,49.95,110.3,-7.4,GOOD,0.015,0.0484,1,1,1,Measurement Noise,low,0.015,-0.05,2025-10-07 02:29:23.805576801
1759804163.7921133,RTU1,5,1.135,-0.049,48.66,467.8,137.4,GOOD,0.1348,1.3443,0,0,1,Combined Attack,low,0.135,-1.34,2025-10-07 02:29:23.792113304
1759804163.7757528,RTU2,8,1.005,-0.098,50.01,-81.1,-111.7,GOOD,0.0055,0.0059,1,1,0,None,none,,,2025-10-07 02:29:23.775752783
1759804163.8057756,RTU4,3,0.989,-0.109,50.36,463.4,115.8,GOOD,0.0106,0.3605,1,1,1,Measurement Noise,high,-0.011,0.36,2025-10-07 02:29:23.805775642
1759804163.7758288,RTU2,1,0.995,0.047,49.99,98.7,5.5,GOOD,0.0048,0.0066,1,1,0,None,none,,,2025-10-07 02:29:23.775828838
1759804163.7906144,RTU4,9,1.095,-0.031,50.98,499.6,137.0,SUSPECT,0.0952,0.982,0,0,1,Combined Attack,high,0.095,0.98,2025-10-07 02:29:23.790614367
1759804163.800512,RTU3,4,0.941,-0.001,49.34,305.7,51.8,GOOD,0.0589,0.6585,0,0,1,Status Spoofing,low,-0.059,-0.66,2025-10-07 02:29:23.800512075
1759804163.8035624,RTU2,6,0.964,-0.028,49.93,-229.7,-171.0,SUSPECT,0.0357,0.0694,1,1,1,Measurement Noise,medium,-0.036,-0.07,2025-10-07 02:29:23.803562403
1759804163.782595,RTU2,5,0.9,-0.019,50.0,369.0,154.4,GOOD,0.1004,0.0044,0,1,1,Voltage Attack,medium,-0.1,0.0,2025-10-07 02:29:23.782594919
1759804163.7825208,RTU2,6,0.924,-0.009,50.02,380.9,77.2,GOOD,0.0757,0.023,0,1,1,Voltage Attack,low,-0.076,0.0,2025-10-07 02:29:23.782520771
1759804163.77703,RTU3,9,0.996,0.008,50.18,-333.3,-180.5,GOOD,0.0036,0.1825,1,1,0,None,none,,,2025-10-07 02:29:23.777029991
1759804163.7943976,RTU2,7,1.187,0.053,52.0,-349.8,-23.3,SUSPECT,0.1874,1.9956,0,0,1,Combined Attack,medium,0.187,2.0,2025-10-07 02:29:23.794397593
1759804163.7751324,RTU2,10,0.985,-0.078,49.72,-349.3,-45.8,GOOD,0.0148,0.2806,1,1,0,None,none,,,2025-10-07 02:29:23.775132418
1759804163.7786465,RTU3,7,0.997,-0.062,49.94,370.2,95.7,GOOD,0.0026,0.0569,1,1,0,None,none,,,2025-10-07 02:29:23.778646469
1759804163.8018389,RTU1,2,1.044,-0.041,50.25,312.7,10.9,GOOD,0.0445,0.2515,1,1,1,Measurement Noise,medium,0.044,0.25,2025-10-07 02:29:23.801838875
1759804163.7832744,RTU1,7,1.091,0.08,49.96,-362.8,-108.0,SUSPECT,0.0911,0.0428,0,1,1,Voltage Attack,low,0.091,0.0,2025-10-07 02:29:23.783274412
1759804163.7943096,RTU4,10,0.898,-0.042,51.99,-184.5,-89.7,SUSPECT,0.1021,1.9857,0,0,1,Combined Attack,high,-0.102,1.99,2025-10-07 02:29:23.794309616
1759804163.804849,RTU4,7,0.984,0.122,49.21,294.2,158.6,GOOD,0.0155,0.7942,1,0,1,Measurement Noise,medium,-0.016,-0.79,2025-10-07 02:29:23.804848909
1759804163.803986,RTU4,10,1.006,0.015,49.94,55.5,73.8,GOOD,0.0064,0.0594,1,1,1,Measurement Noise,low,0.006,-0.06,2025-10-07 02:29:23.803986073
1759804163.7859173,RTU3,6,0.992,0.013,47.47,224.8,91.5,SUSPECT,0.0082,2.535,1,0,1,Frequency Attack,high,0.0,-2.53,2025-10-07 02:29:23.785917282
1759804163.775939,RTU4,4,0.996,-0.086,49.9,131.5,62.7,GOOD,0.0041,0.1036,1,1,0,None,none,,,2025-10-07 02:29:23.775938988
1759804163.7750208,RTU4,10,0.997,-0.082,50.05,-343.6,-116.1,GOOD,0.0029,0.0528,1,1,0,None,none,,,2025-10-07 02:29:23.775020838
1759804163.8053837,RTU3,10,0.986,-0.02,49.92,146.8,68.3,GOOD,0.014,0.0789,1,1,1,Measurement Noise,low,-0.014,-0.08,2025-10-07 02:29:23.805383682
1759804163.8006752,RTU3,9,1.085,0.026,50.43,60.1,120.4,GOOD,0.0851,0.4285,0,1,1,Status Spoofing,medium,0.085,0.43,2025-10-07 02:29:23.800675154
1759804163.7846043,RTU3,10,1.13,-0.076,50.06,-127.9,-161.5,SUSPECT,0.1301,0.0555,0,1,1,Voltage Attack,high,0.13,0.0,2025-10-07 02:29:23.784604311
1759804163.797706,RTU4,4,1.043,-0.052,50.79,275.3,110.9,GOOD,0.0428,0.7884,1,0,1,Status Spoofing,medium,0.043,0.79,2025-10-07 02:29:23.797705889
1759804163.7834756,RTU4,8,1.223,0.063,49.9,-223.6,-129.3,GOOD,0.2234,0.1004,0,1,1,Voltage Attack,medium,0.223,0.0,2025-10-07 02:29:23.783475637
1759804163.791217,RTU1,4,0.682,-0.027,53.19,445.0,166.1,SUSPECT,0.318,3.1936,0,0,1,Combined Attack,high,-0.318,3.19,2025-10-07 02:29:23.791217089
1759804163.7830446,RTU3,6,1.252,0.099,50.02,284.6,40.9,SUSPECT,0.2522,0.0246,0,1,1,Voltage Attack,high,0.252,0.0,2025-10-07 02:29:23.783044577
1759804163.7827191,RTU2,10,0.716,-0.082,49.96,-177.5,-188.6,SUSPECT,0.284,0.0368,0,1,1,Voltage Attack,medium,-0.284,0.0,2025-10-07 02:29:23.782719135
1759804163.792246,RTU2,3,1.213,0.083,49.36,-180.9,-150.9,GOOD,0.2129,0.6416,0,0,1,Combined Attack,high,0.213,-0.64,2025-10-07 02:29:23.792246103
1759804163.7784145,RTU1,7,1.03,-0.076,49.9,200.8,0.6,SUSPECT,0.0304,0.1013,1,1,0,None,none,,,2025-10-07 02:29:23.778414488
1759804163.79821,RTU4,10,0.907,0.082,51.03,371.4,26.5,GOOD,0.0931,1.0301,0,0,1,Status Spoofing,high,-0.093,1.03,2025-10-07 02:29:23.798209906
1759804163.8050609,RTU4,4,1.011,-0.094,50.14,-345.7,6.2,GOOD,0.0109,0.137,1,1,1,Measurement Noise,low,0.011,0.14,2025-10-07 02:29:23.805060863
1759804163.782897,RTU1,8,1.084,-0.085,50.07,-178.6,-96.5,SUSPECT,0.0843,0.0684,0,1,1,Voltage Attack,low,0.084,0.0,2025-10-07 02:29:23.782896996
1759804163.798828,RTU4,5,0.896,0.094,49.54,-203.7,-11.7,GOOD,0.1042,0.4644,0,1,1,Status Spoofing,high,-0.104,-0.46,2025-10-07 02:29:23.798827887
1759804163.7986083,RTU1,5,1.074,-0.066,50.5,74.3,119.4,GOOD,0.0743,0.5028,0,0,1,Status Spoofing,low,0.074,0.5,2025-10-07 02:29:23.798608303
1759804163.7929454,RTU1,6,0.752,-0.045,49.46,222.8,119.0,INVALID,0.2479,0.5416,0,0,1,Combined Attack,medium,-0.248,-0.54,2025-10-07 02:29:23.792945385
1759804163.793971,RTU4,9,1.179,-0.039,48.59,97.7,193.1,INVALID,0.1791,1.4133,0,0,1,Combined Attack,low,0.179,-1.41,2025-10-07 02:29:23.793971062
1759804163.7872021,RTU2,5,0.996,0.01,47.98,-272.6,-16.2,SUSPECT,0.004,2.0238,1,0,1,Frequency Attack,high,0.0,-2.02,2025-10-07 02:29:23.787202120
1759804163.7925584,RTU1,5,1.138,-0.054,46.6,61.3,139.6,GOOD,0.1384,3.3963,0,0,1,Combined Attack,high,0.138,-3.4,2025-10-07 02:29:23.792558432
1759804163.7761023,RTU4,2,1.019,0.052,50.14,463.2,76.8,GOOD,0.0191,0.1359,1,1,0,None,none,,,2025-10-07 02:29:23.776102304
1759804163.7873552,RTU3,10,1.011,-0.059,50.73,101.3,140.2,GOOD,0.0107,0.7267,1,0,1,Frequency Attack,high,0.0,0.73,2025-10-07 02:29:23.787355185
1759804163.7781842,RTU1,9,0.993,-0.024,50.11,118.3,39.3,GOOD,0.0068,0.1125,1,1,0,None,none,,,2025-10-07 02:29:23.778184175
1759804163.801871,RTU1,2,1.003,-0.052,50.25,-233.1,32.4,GOOD,0.0032,0.2541,1,1,1,Measurement Noise,low,0.003,0.25,2025-10-07 02:29:23.801871061
1759804163.7893448,RTU2,2,1.0,0.037,47.19,-192.7,-108.0,SUSPECT,0.0,2.8088,1,0,1,Frequency Attack,high,0.0,-2.81,2025-10-07 02:29:23.789344788
1759804163.8013837,RTU4,7,0.966,0.08,49.88,313.5,26.7,INVALID,0.0336,0.1197,1,1,1,Measurement Noise,medium,-0.034,-0.12,2025-10-07 02:29:23.801383734
1759804163.7914863,RTU3,7,0.833,-0.096,48.27,420.2,100.1,GOOD,0.167,1.7341,0,0,1,Combined Attack,low,-0.167,-1.73,2025-10-07 02:29:23.791486263
1759804163.78831,RTU4,2,0.999,0.023,52.19,-62.9,-142.1,GOOD,0.001,2.1916,1,0,1,Frequency Attack,high,0.0,2.19,2025-10-07 02:29:23.788310051
1759804163.793166,RTU4,9,0.85,0.064,50.64,499.8,161.2,SUSPECT,0.15,0.6369,0,0,1,Combined Attack,low,-0.15,0.64,2025-10-07 02:29:23.793165922
1759804163.7808886,RTU3,3,0.916,-0.011,50.11,156.2,107.7,GOOD,0.0844,0.1067,0,1,1,Voltage Attack,low,-0.084,0.0,2025-10-07 02:29:23.780888557
1759804163.7867765,RTU2,2,0.968,-0.059,48.19,415.0,195.3,GOOD,0.0317,1.8115,1,0,1,Frequency Attack,medium,0.0,-1.81,2025-10-07 02:29:23.786776543
1759804163.804956,RTU4,9,1.056,-0.052,49.89,-312.4,-9.8,GOOD,0.0563,0.1083,0,1,1,Measurement Noise,high,0.056,-0.11,2025-10-07 02:29:23.804955959
1759804163.7783635,RTU2,1,1.003,-0.037,49.95,436.7,165.4,GOOD,0.0028,0.0459,1,1,0,None,none,,,2025-10-07 02:29:23.778363466
1759804163.8036375,RTU3,2,0.914,0.032,49.66,-59.0,2.8,GOOD,0.0865,0.3356,0,1,1,Measurement Noise,medium,-0.086,-0.34,2025-10-07 02:29:23.803637505
1759804163.786331,RTU1,5,0.988,-0.083,52.18,-114.1,-53.7,INVALID,0.0116,2.1782,1,0,1,Frequency Attack,high,0.0,2.18,2025-10-07 02:29:23.786330938
1759804163.8031242,RTU1,5,0.954,-0.056,50.36,340.3,215.5,GOOD,0.0459,0.3634,1,1,1,Measurement Noise,medium,-0.046,0.36,2025-10-07 02:29:23.803124189
1759804163.801756,RTU2,3,0.88,-0.028,50.49,-290.4,-17.4,GOOD,0.1202,0.4871,0,1,1,Measurement Noise,high,-0.12,0.49,2025-10-07 02:29:23.801755905
1759804163.799317,RTU1,9,1.07,-0.089,49.44,411.6,34.7,GOOD,0.07,0.5562,0,0,1,Status Spoofing,low,0.07,-0.56,2025-10-07 02:29:23.799316883
1759804163.7966828,RTU2,4,0.858,0.023,47.45,-89.3,-156.2,INVALID,0.1423,2.5459,0,0,1,Combined Attack,medium,-0.142,-2.55,2025-10-07 02:29:23.796682835
1759804163.7841384,RTU1,4,1.144,0.026,50.08,-114.3,-183.3,GOOD,0.1443,0.0789,0,1,1,Voltage Attack,low,0.144,0.0,2025-10-07 02:29:23.784138441
1759804163.7820506,RTU4,2,0.687,0.066,49.96,248.1,91.3,GOOD,0.3134,0.0418,0,1,1,Voltage Attack,high,-0.313,0.0,2025-10-07 02:29:23.782050610
1759804163.8007696,RTU2,2,1.056,-0.066,49.18,256.1,70.3,GOOD,0.0557,0.8223,0,0,1,Status Spoofing,medium,0.056,-0.82,2025-10-07 02:29:23.800769567
1759804163.778737,RTU4,10,1.009,-0.068,49.88,-389.1,-22.7,INVALID,0.0087,0.1235,1,1,0,None,none,,,2025-10-07 02:29:23.778737068
1759804163.801279,RTU4,4,1.012,-0.072,50.13,350.5,194.8,SUSPECT,0.012,0.1339,1,1,1,Measurement Noise,medium,0.012,0.13,2025-10-07 02:29:23.801279068
1759804163.7744942,RTU1,3,0.994,-0.036,50.05,332.2,101.4,GOOD,0.0061,0.0543,1,1,0,None,none,,,2025-10-07 02:29:23.774494171
1759804163.7851248,RTU2,1,1.009,-0.085,48.32,-223.1,-51.6,SUSPECT,0.0092,1.6803,1,0,1,Frequency Attack,low,0.0,-1.68,2025-10-07 02:29:23.785124779
1759804163.7816818,RTU1,6,1.105,-0.004,49.92,172.8,23.9,GOOD,0.1046,0.0751,0,1,1,Voltage Attack,high,0.105,0.0,2025-10-07 02:29:23.781681776
1759804163.8055117,RTU1,8,1.024,-0.016,49.92,-245.1,11.5,GOOD,0.0238,0.0832,1,1,1,Measurement Noise,low,0.024,-0.08,2025-10-07 02:29:23.805511713
1759804163.8000078,RTU2,6,0.932,0.026,49.59,-229.9,-1.3,GOOD,0.0679,0.4149,0,1,1,Status Spoofing,low,-0.068,-0.41,2025-10-07 02:29:23.800007820
1759804163.7860043,RTU4,1,1.012,0.011,51.72,-278.2,-175.8,SUSPECT,0.0123,1.7228,1,0,1,Frequency Attack,medium,0.0,1.72,2025-10-07 02:29:23.786004305
